Id,SalePrice
1607,163674.98298243567
1608,214166.0550562382
1609,188994.2524550091
1610,152009.83118441844
1611,140105.12812502787
1612,171764.62164705773
1613,165610.09405734297
1614,125501.9465149523
1615,86844.46591429648
1616,74741.93435493868
1617,89417.9013147077
1618,125651.9923644457
1619,139358.74654272967
1620,158745.81828340405
1621,136311.29722923954
1622,138573.91656789748
1623,265204.5053460421
1624,211750.93112266436
1625,122322.98143593082
1626,164997.70281194727
1627,190653.86892319578
1628,277622.3046514521
1629,180492.1054126407
1630,351351.5227456939
1631,225332.52175921947
1632,241855.29801428027
1633,170674.81446121246
1634,187378.76030790596
1635,175389.73227502801
1636,154200.48402912202
1637,203053.05585635162
1638,186253.0727156566
1639,184016.68790069697
1640,255565.97621844086
1641,183009.97893994214
1642,240861.55024920602
1643,219545.4016520832
1644,237312.04264255697
1645,200713.77521405433
1646,161130.02641771646
1647,162744.51648993173
1648,130353.18068012592
1649,140000.20656573604
1650,114469.43634900826
1651,122912.86230462769
1652,97243.3826937843
1653,98793.7916624799
1654,146754.31257377422
1655,139191.8969132466
1656,143860.96368056565
1657,149690.803294098
1658,147620.74787278424
1659,122836.68923247275
1660,156011.4520238878
1661,453597.1204622227
1662,409826.4698744742
1663,385580.1366540368
1664,496696.54015262774
1665,307934.8684835535
1666,323585.0809406879
1667,391624.8473242146
1668,337372.4173991027
1669,305497.0990315814
1670,354673.88282689557
1671,252051.45284671066
1672,446748.28972617636
1673,291182.4876651163
1674,244117.79352435545
1675,192580.21008863172
1676,193677.41581748822
1677,219689.77610133396
1678,467614.4915675749
1679,385393.1741819491
1680,338836.39109066816
1681,253112.67103399854
1682,312061.283908073
1683,178955.02731488744
1684,170411.44212530553
1685,170594.16938131634
1686,166648.26032901765
1687,167584.25008929538
1688,190359.71230813168
1689,195226.2619945078
1690,193257.87885053182
1691,182120.39182940824
1692,264618.7496533595
1693,167489.65938831645
1694,182903.0940697015
1695,165395.7977502009
1696,274473.1974270533
1697,168672.96798903018
1698,350935.7554316736
1699,311479.8140523463
1700,250649.76059909206
1701,267128.85623696225
1702,247476.23779327184
1703,248013.60968798507
1704,278347.88155654946
1705,239354.37222676753
1706,445429.7618100509
1707,218972.2707877133
1708,203917.80969015934
1709,265845.83806740586
1710,223870.12100154802
1711,270142.731105977
1712,258893.817595737
1713,278191.8602366657
1714,227205.95514219563
1715,212488.0767864525
1716,183302.51227288134
1717,174178.94516025373
1718,136767.55834311602
1719,205343.67139867737
1720,245560.20133520916
1721,161879.9779915028
1722,124668.3530925636
1723,152446.83068904228
1724,211123.22319281002
1725,235858.93033459177
1726,185259.1910642262
1727,158576.54874039855
1728,164111.03121041783
1729,165554.71683371818
1730,155955.6131000225
1731,121535.18980257315
1732,130482.84386320878
1733,116819.12415875908
1734,129208.98179428733
1735,124593.66682351356
1736,112788.08903623016
1737,316348.872003898
1738,242865.03756068155
1739,247180.4500127378
1740,222527.4896799859
1741,194667.96447038092
1742,174095.50915990982
1743,174681.63276235294
1744,344472.3061035684
1745,214677.1890536871
1746,186022.55793326057
1747,221012.9713193882
1748,222982.46370909672
1749,147507.15301270128
1750,126440.6623044525
1751,241292.31282023032
1752,118606.95759166515
1753,149009.62443762072
1754,192757.97000650957
1755,168247.86439448735
1756,129568.84468705999
1757,122863.742831315
1758,144228.0853521881
1759,162575.23769289226
1760,166790.048924596
1761,142550.27755119334
1762,180661.2031746676
1763,184812.57957474687
1764,120235.14566660296
1765,147262.14636661782
1766,182409.79801300232
1767,221199.58355853235
1768,144270.97449926092
1769,173292.74315876834
1770,152384.8841566865
1771,125201.33325830937
1772,136664.37716924946
1773,129576.5446167324
1774,140538.69167569242
1775,142340.78918791632
1776,127005.88554749635
1777,107822.38972227926
1778,142667.28237505598
1779,119678.77986661225
1780,173181.85719183978
1781,128592.84835210216
1782,93912.24881084912
1783,143740.52547928825
1784,111113.613205907
1785,122511.76679928806
1786,136309.0468795619
1787,162967.87780560294
1788,56530.269899046005
1789,96237.01846959788
1790,80731.54549104258
1791,181102.0468701461
1792,160568.993684861
1793,126027.78193268759
1794,156629.65611471463
1795,136091.36497863807
1796,129789.05347327536
1797,111092.98675706581
1798,124880.6194490098
1799,110359.08064009334
1800,132678.40628410166
1801,126954.50959511637
1802,128214.56447442465
1803,147431.8475377963
1804,139143.4592602052
1805,134927.96428772993
1806,121542.18893672837
1807,127201.04286262093
1808,123037.26381819419
1809,122677.47500445368
1810,144879.11363943215
1811,94811.12491965575
1812,101679.0478990145
1813,132170.94561831822
1814,95854.81133380785
1815,53687.57991082691
1816,101634.86272904309
1817,114276.48528714158
1818,149569.17843567854
1819,129008.40597441027
1820,62127.31669273363
1821,109053.44781571362
1822,150243.08464743994
1823,47997.02548024499
1824,132838.59973097494
1825,141121.212434666
1826,109367.44524965293
1827,102876.10503279648
1828,137785.16805438866
1829,116411.09456412606
1830,144309.99987869815
1831,148741.38913388446
1832,71752.13017154665
1833,137674.99244185622
1834,119988.89433143103
1835,123900.16141949344
1836,122857.01171193736
1837,85784.62692922984
1838,129415.4786501664
1839,97114.99613191598
1840,157728.39915283577
1841,139423.35895289847
1842,86882.99906828153
1843,134923.12008812017
1844,140952.13017505722
1845,140194.8346771836
1846,152150.3052621819
1847,170293.93386159
1848,55257.07885942538
1849,108882.8462702416
1850,121080.84571824814
1851,155415.60397275875
1852,123606.17212703757
1853,132623.0582835919
1854,171441.70903217344
1855,152432.59723567287
1856,220043.85704287398
1857,139192.38773907945
1858,137003.08915689087
1859,119988.24535437633
1860,148477.42005913588
1861,119689.3636494356
1862,320425.788940094
1863,301299.3379916495
1864,301526.9502311138
1865,356219.5253310851
1866,338762.1470780283
1867,227326.97444402613
1868,288205.36694825126
1869,201338.74703723603
1870,227572.50506508947
1871,262156.1857569718
1872,172224.9942543066
1873,235513.76869749528
1874,150169.07684532425
1875,202832.72417717832
1876,197606.45986631454
1877,211243.5704440387
1878,210330.57181586226
1879,131976.55701192602
1880,133422.91353507247
1881,238393.01665366336
1882,241349.56123107925
1883,187955.84591029788
1884,205294.39127083536
1885,240754.76299320813
1886,290954.14347752265
1887,208291.86807487023
1888,266659.9487236952
1889,164863.4855633143
1890,117048.04621177577
1891,132486.54310471436
1892,100767.02823539995
1893,129280.79793401869
1894,125511.7279999161
1895,137268.10421231468
1896,126001.73945012773
1897,113746.82141534596
1898,114000.2000293166
1899,160776.25546628295
1900,146343.30158351138
1901,173378.79685431725
1902,151582.6948780121
1903,217691.0545473877
1904,151603.02440051455
1905,195088.4501352141
1906,132443.66007253606
1907,203556.79954853456
1908,109710.62305880019
1909,130787.10414572075
1910,117757.72486039579
1911,224054.75793628354
1912,336199.563604026
1913,139119.29826380266
1914,61073.1293974438
1915,323448.3494554495
1916,51281.37936334199
1917,244541.72675666845
1918,139090.05042601796
1919,172024.31373590796
1920,148467.21596596952
1921,399721.99547450995
1922,325101.2916963204
1923,226365.66836851137
1924,221782.5888603556
1925,195174.5086350982
1926,392252.8951503389
1927,134128.22917127758
1928,158829.6165516993
1929,126205.94303394388
1930,131922.0028260321
1931,141101.69953437895
1932,138155.8436712511
1933,197446.97354959662
1934,181469.34725955335
1935,170636.49070522634
1936,193039.10116857398
1937,181557.65980063163
1938,174118.21646506066
1939,243150.50427807763
1940,187860.72332174418
1941,176002.92011890037
1942,178212.38153844854
1943,215501.7072659229
1944,390485.9329328258
1945,405090.68177337834
1946,137145.23799577384
1947,345141.69948331476
1948,182040.2931976689
1949,249731.4495027397
1950,185883.85464154917
1951,247118.26853773842
1952,207194.91356045264
1953,171987.18165729157
1954,181696.20275152894
1955,134525.8334078212
1956,295165.17084514897
1957,154325.3568686043
1958,291864.2985945201
1959,140805.20208183653
1960,115755.0583352748
1961,124982.41230986819
1962,96592.50761515119
1963,102699.00354705329
1964,109082.97989681814
1965,143599.56756470219
1966,141745.52248591778
1967,293975.00942778634
1968,425659.6180977039
1969,394022.247207948
1970,432923.8352925632
1971,483176.46557686786
1972,381330.4686679444
1973,259046.18551095258
1974,336200.9600910455
1975,541504.3809451838
1976,267239.2329641398
1977,356180.94385951164
1978,352894.62210915517
1979,332135.6145741438
1980,205304.86201969284
1981,356639.11633513204
1982,218919.23199186893
1983,206145.6563195035
1984,165505.37854641268
1985,222917.94419830863
1986,212776.43035973556
1987,184903.8285713213
1988,174099.84169336307
1989,190987.5853717068
1990,212188.38812328628
1991,240438.0735146203
1992,214716.49358337765
1993,164583.0458264643
1994,226978.99462495733
1995,184622.00772023926
1996,249085.28867050042
1997,314091.13956715446
1998,323756.57754703297
1999,275576.98660589027
2000,318807.84823308943
2001,271331.38428443717
2002,250483.43574541603
2003,260127.41382717533
2004,282351.7845343058
2005,226197.1252839967
2006,227818.12148757477
2007,246428.56541354128
2008,224639.9963029358
2009,197837.5574435611
2010,189849.76407814975
2011,136694.91217387762
2012,175037.28853582504
2013,180400.231613709
2014,182320.1806728035
2015,204960.70000609034
2016,193384.88366911293
2017,194817.91396910278
2018,116401.60599805298
2019,135873.19355456904
2020,102158.34466086805
2021,106422.96590739954
2022,183135.18530178338
2023,143188.2630020702
2024,268404.7484248224
2025,354856.69854000607
2026,176219.47374457124
2027,158585.99471391033
2028,152144.6296967401
2029,171160.83558554124
2030,269070.6708505949
2031,236222.33713847355
2032,258190.568445066
2033,257731.1232424853
2034,170268.99295555445
2035,222165.12649847294
2036,198272.9348593988
2037,205593.5084543467
2038,322272.49510144204
2039,228946.25602271227
2040,299721.1528558631
2041,328071.07057369745
2042,206799.38047779957
2043,173251.3305941583
2044,175358.73329355643
2045,210859.62159727514
2046,144233.06061219698
2047,142953.9608954609
2048,141105.86183142872
2049,137721.6500372454
2050,176503.5727102483
2051,107711.49114525333
2052,124505.06968447272
2053,146958.7944930441
2054,85735.6316279199
2055,154587.38840078644
2056,145133.88240749243
2057,112979.50856103166
2058,218606.9743496579
2059,135027.5912115156
2060,173437.89564642316
2061,172018.26053335617
2062,133035.41060757384
2063,118517.07071428228
2064,141858.3298243957
2065,117152.58574268976
2066,164793.23419991526
2067,103925.66842635855
2068,143580.8835925093
2069,88971.44630126632
2070,113429.8771761553
2071,90345.91030883964
2072,127268.75773457442
2073,131434.4246474773
2074,182586.06846455202
2075,149404.35489816195
2076,121025.70259720065
2077,157363.39399589866
2078,129755.10849183175
2079,131748.0807589923
2080,118557.30948197286
2081,125954.94602098671
2082,118786.71278926247
2083,147734.59161337808
2084,111060.92685854604
2085,121428.74075567615
2086,117029.0107435714
2087,121622.6130866463
2088,97175.29392658934
2089,77751.85130575404
2090,124367.22613971491
2091,117593.05995254946
2092,126205.9123273041
2093,114577.39737270793
2094,110487.94686229213
2095,149442.9967530746
2096,81373.55080127668
2097,100092.60926678227
2098,151064.42083473617
2099,52784.66823762105
2100,77601.91937361205
2101,115398.00566958424
2102,123535.63060735595
2103,104888.97680722733
2104,131674.69798396862
2105,130864.94303614472
2106,61672.87173462473
2107,193798.79908524954
2108,117329.52018293101
2109,113725.52948830725
2110,129966.34748873686
2111,141401.69024726847
2112,143343.36482642582
2113,119815.69491562877
2114,117420.42386736232
2115,165089.0390058041
2116,113022.26185490767
2117,154147.757454917
2118,127570.03206602093
2119,112721.70737905418
2120,111590.95552046402
2121,114710.30433661728
2122,111720.41504477471
2123,83837.12035996371
2124,164655.04691365187
2125,125601.4128546326
2126,151293.6620268165
2127,161897.8952861749
2128,123128.5869534518
2129,92476.40963084805
2130,135688.1384282804
2131,137189.46621972448
2132,109478.4793943316
2133,117666.5019611615
2134,123316.70091197248
2135,93062.35171871606
2136,70029.46781168754
2137,111113.61022440012
2138,132312.9322279486
2139,148982.07433374773
2140,138658.2405619375
2141,153988.44387635513
2142,130398.8192293192
2143,145191.87817866984
2144,121665.84256697059
2145,139780.30858592727
2146,175341.6803153563
2147,142651.91501179314
2148,129534.61222022309
2149,142268.91940658313
2150,235585.3186955381
2151,113517.14812593977
2152,170278.7467570753
2153,165226.44894520228
2154,106391.86024796046
2155,137409.26829933864
2156,257816.86715853427
2157,226798.32952778164
2158,236531.69864018194
2159,208567.13201377343
2160,177813.47396771394
2161,236407.3818127774
2162,373424.16375303525
2163,360312.25790137664
2164,252646.62715657684
2165,215387.47516488307
2166,155362.70349096876
2167,222399.25704713096
2168,198991.47267989523
2169,194845.19296877342
2170,218520.95080086324
2171,156960.0121740714
2172,132927.876264791
2173,172864.1240053046
2174,223692.36630887433
2175,291633.1203034139
2176,320268.8849797023
2177,237065.91188213276
2178,212144.87472022622
2179,138833.9104603175
2180,216682.3941817382
2181,192104.51650252574
2182,224551.52743388317
2183,190689.55376266228
2184,121511.96812560293
2185,128507.02704142265
2186,148912.39990479287
2187,149760.47204593357
2188,152437.7509109145
2189,262429.6949943674
2190,81704.59260841414
2191,80910.24097073975
2192,88845.30694922555
2193,116537.92039953641
2194,102458.58709959558
2195,108177.18424874899
2196,103681.4361929261
2197,111977.67784999122
2198,157588.15681914514
2199,182118.065745993
2200,149414.31335371447
2201,142066.384744459
2202,219871.93648424977
2203,137613.80543509847
2204,183621.38343936336
2205,119956.02348722972
2206,139495.6332033563
2207,219108.9983815123
2208,264864.57990808407
2209,245485.85324992758
2210,121180.00919155788
2211,112648.86294548328
2212,120835.16855869669
2213,105533.55062615211
2214,128845.51958420374
2215,99633.37661664191
2216,153847.30701917567
2217,53194.07872553954
2218,78834.51645194423
2219,73358.90258520763
2220,71492.68906698143
2221,322872.4608707917
2222,280766.70032666525
2223,286895.15415501385
2224,204870.81324715077
2225,115535.20508458842
2226,179412.76935242908
2227,200026.15972148548
2228,267200.00916144135
2229,248918.0032361723
2230,153585.5991031943
2231,210502.82147770998
2232,177605.13413358998
2233,180901.08906433015
2234,240343.90252592723
2235,218691.97170601637
2236,249037.42656156878
2237,321621.0115968175
2238,197206.42169823585
2239,108786.54550741642
2240,157728.3002516675
2241,152523.4476828146
2242,122064.76548802489
2243,126283.08118933885
2244,99010.30826298337
2245,100500.91144778967
2246,144351.44390615655
2247,107652.33907691581
2248,123454.87048517293
2249,119517.1663905138
2250,129478.74050805042
2251,93976.05846306076
2252,178746.58706990327
2253,152936.85100247682
2254,176761.82611409092
2255,187131.41029504756
2256,176908.98607243528
2257,207033.80762884644
2258,161160.99173007652
2259,173571.64279399344
2260,154272.2711643055
2261,198564.07681395786
2262,216163.08380611072
2263,393248.8258580277
2264,495515.84281456063
2265,165817.10751075254
2266,330021.9791017248
2267,368459.40611873096
2268,432095.48831140273
2269,149811.30536234975
2270,198575.51488519614
2271,214799.2187983839
2272,194893.17901685805
2273,162036.6504353371
2274,180238.8437945139
2275,165299.8174442448
2276,193602.58154032068
2277,185789.02895471777
2278,149668.79370850662
2279,128434.6765222182
2280,115871.80168074527
2281,167298.53018862318
2282,186892.10426350916
2283,106155.87776442488
2284,114931.50064882069
2285,142024.83980558068
2286,122756.99481008606
2287,371496.8002374518
2288,278233.5083998278
2289,367382.74599371233
2290,479348.3839603785
2291,341845.97640854213
2292,453556.3293147464
2293,487262.0318006944
2294,413773.0041876023
2295,484178.1815000749
2296,274285.93067558494
2297,342540.73250075104
2298,348593.4760667486
2299,366380.32653533993
2300,334443.8020693965
2301,306300.0492058919
2302,245067.18608733057
2303,238793.17943315482
2304,247323.10078226042
2305,190919.0554302574
2306,184372.94743152204
2307,195077.27847212803
2308,224127.86791725905
2309,287565.62366057583
2310,214397.25945469952
2311,197344.01567156168
2312,179327.10188656554
2313,171304.70326926018
2314,172143.09819865832
2315,181047.1315730001
2316,192261.9896036347
2317,186451.18399328375
2318,180158.88816422014
2319,179514.7251971864
2320,189306.61117451196
2321,240904.3509805962
2322,173645.37055042587
2323,196330.10303140403
2324,177354.83473882446
2325,212468.99416822137
2326,172253.9093567296
2327,205565.07178374776
2328,224389.07007147983
2329,190545.098316823
2330,181094.7128147952
2331,345863.1204252584
2332,403799.9885897656
2333,320034.8353327744
2334,252845.77810950333
2335,282209.07921530074
2336,318872.4702178057
2337,206855.55277799896
2338,274458.2214171089
2339,226060.07588050386
2340,410725.8539577375
2341,215335.72021896316
2342,231991.10837944745
2343,230343.0308880223
2344,221740.26591098495
2345,237155.0078357818
2346,216123.62722419918
2347,202578.40259755828
2348,241557.83983903937
2349,183184.38087765826
2350,316654.092293588
2351,263399.4212934243
2352,253462.669982001
2353,246074.84777133763
2354,139122.31392254902
2355,142961.85264896427
2356,148604.76675936722
2357,189331.84571183327
2358,196316.83354403113
2359,131021.60710379483
2360,116940.44749205509
2361,145940.25930602982
2362,272206.03468423046
2363,135153.99555554969
2364,152155.85170439607
2365,215986.02782997175
2366,197834.84042777773
2367,226538.83592421655
2368,221338.05088830309
2369,220012.85892562565
2370,171655.65566695086
2371,167432.31916929007
2372,195477.61460251675
2373,289820.56496239745
2374,332280.96071630577
2375,253782.6043930683
2376,277574.17699813156
2377,346998.48079919774
2378,145632.7550155304
2379,203292.08835710172
2380,148697.94791594904
2381,168641.45391910727
2382,205364.94635527406
2383,202549.3253076682
2384,244211.717267812
2385,161416.088814888
2386,134083.06042996305
2387,137862.69965301617
2388,98776.88919890278
2389,123001.23404891207
2390,151547.65476584036
2391,145101.90889607702
2392,115790.18659870866
2393,168425.5897881703
2394,144706.85208924557
2395,208570.7082117707
2396,142424.38180107388
2397,216444.5091396256
2398,130374.34905325997
2399,64784.95936718851
2400,60904.2125283393
2401,119090.87460653075
2402,138481.18321243295
2403,141848.4676398446
2404,148845.96965085543
2405,159339.584336725
2406,141750.33031899697
2407,121856.5281487673
2408,141110.555565235
2409,117793.15259862164
2410,168721.56168130162
2411,117278.18964011825
2412,153872.18581873117
2413,133287.277184434
2414,166037.90964118118
2415,131211.4355438943
2416,125966.77100254767
2417,131242.3528150615
2418,132228.58580725593
2419,128307.85540500125
2420,125359.30819613978
2421,148137.58044573868
2422,109719.42961158678
2423,118138.43127292351
2424,152665.3401419847
2425,190206.03531304508
2426,127606.08337757076
2427,134701.436406649
2428,176327.8937262501
2429,114541.20191091961
2430,132295.44761959024
2431,111920.89639661089
2432,145187.37116730446
2433,146300.48487975114
2434,140583.26970020134
2435,152044.45658518287
2436,107594.69407526332
2437,110743.56454185136
2438,125889.27921299377
2439,104528.9057900522
2440,122950.6271598591
2441,88446.63409543919
2442,95238.62982818432
2443,123243.06609234758
2444,129972.75581911784
2445,85095.16719024039
2446,137706.40616644104
2447,183459.224675719
2448,130911.428106397
2449,108737.65467180716
2450,149864.58043380958
2451,127498.31009495427
2452,197300.23008817856
2453,95688.06908478151
2454,122243.60849846149
2455,120249.0397637509
2456,138770.77359074383
2457,135492.98837154108
2458,132921.69273351197
2459,112950.55421689007
2460,137586.26198638772
2461,126222.42614745481
2462,135154.23970693786
2463,129090.25770502066
2464,174097.57472224027
2465,142166.3980984242
2466,118576.45414116887
2467,129914.81228670993
2468,86169.14366290392
2469,82520.50489151171
2470,193454.14326319486
2471,217425.33741258594
2472,161873.3398943946
2473,120009.92411835688
2474,68660.71825646362
2475,218664.41598721893
2476,114993.05124367881
2477,129511.97682164377
2478,153904.6944492841
2479,106254.91025945445
2480,156356.54954723112
2481,123724.14537955108
2482,125720.78210633749
2483,113179.43059155376
2484,123550.03722262154
2485,126123.60424768447
2486,156674.2556211116
2487,166191.33397854777
2488,164192.1143821344
2489,154601.08347376648
2490,145729.96388099133
2491,86109.52761424467
2492,194169.26571182563
2493,154525.1369619966
2494,148516.30033390358
2495,89521.0155727607
2496,238716.50007029506
2497,150752.0754777767
2498,112281.53696383
2499,86841.07856009321
2500,131832.03693899268
2501,137192.0281160264
2502,143131.0016571188
2503,86337.12591625314
2504,172886.33719071964
2505,225711.86041413515
2506,254137.46337109228
2507,276649.9407653643
2508,253997.98469147627
2509,215336.5627007892
2510,219999.42227318516
2511,173936.36918134842
2512,209057.2840230184
2513,221776.38080315964
2514,258982.08992901482
2515,153360.618291325
2516,171839.35521764774
2517,145995.5562538163
2518,155029.12670711777
2519,233477.27261399705
2520,215970.77983237855
2521,188131.693222931
2522,221329.0118759611
2523,124499.22299272174
2524,136748.72544889527
2525,151236.63631651504
2526,141227.52043521544
2527,117494.35385117172
2528,133326.35351879316
2529,143966.44010398973
2530,123332.3999805782
2531,250954.14791575784
2532,226338.49577843113
2533,194429.27160686112
2534,235945.73452162943
2535,293911.281041331
2536,235862.9024040558
2537,243228.71786508564
2538,182395.74086185277
2539,186227.3976411028
2540,181205.8356649222
2541,181412.87051044815
2542,165409.46010111275
2543,125510.6001060853
2544,120235.99459940288
2545,135631.57208896577
2546,125925.28896875423
2547,132154.21405182936
2548,148933.102626719
2549,156405.74474007462
2550,693122.603799342
2551,143410.27871910407
2552,131839.89174006626
2553,74799.92803335752
2554,96488.83609966666
2555,121896.77864804488
2556,104020.48404651877
2557,109084.73701671568
2558,143418.0194469004
2559,136167.13754306082
2560,145963.3597322773
2561,146118.45485789335
2562,139320.83778742744
2563,149894.98399641697
2564,202405.6240842571
2565,137491.00282404813
2566,157747.09455845904
2567,139667.26569933933
2568,198738.18975594253
2569,221144.79345618593
2570,117199.00443353949
2571,190894.54987263127
2572,154897.3531321409
2573,226626.84283497644
2574,293292.93985763204
2575,130484.27055654682
2576,120289.61052204868
2577,151884.06460799708
2578,78936.51630335842
2579,56167.25760513374
2580,104645.8438872121
2581,107824.4908821597
2582,109537.58422537972
2583,278422.2583644292
2584,173761.60011394985
2585,184841.94338918303
2586,215622.69392283418
2587,192860.1041836228
2588,144180.386149156
2589,150342.40117426074
2590,203467.45299012813
2591,221837.5901157598
2592,209050.37419011752
2593,256543.63671719292
2594,178128.53517546988
2595,207425.69825041748
2596,286703.2451662366
2597,189211.47498426
2598,284910.92134632554
2599,348329.0584426765
2600,150032.70590154768
2601,143211.07257812942
2602,79055.12416016113
2603,89432.81747509335
2604,85268.68513310858
2605,76613.32693998594
2606,144460.28268815228
2607,197444.6946691472
2608,192688.93497978797
2609,165343.46639231153
2610,109686.01370762287
2611,121156.82126844232
2612,154678.65789998855
2613,129648.70989052112
2614,125210.21651381263
2615,154130.18940828036
2616,143370.15488439024
2617,187054.8477625086
2618,206860.10614161816
2619,197774.9111842613
2620,184929.95003509294
2621,176757.828137414
2622,177600.56868031173
2623,236964.00918772866
2624,293265.4272680149
2625,296945.65973345074
2626,173302.16398635117
2627,163188.37663020173
2628,537154.7397580598
2629,538706.4098333344
2630,382252.071952777
2631,492329.4224742373
2632,444941.42897065904
2633,322532.71882811
2634,435842.24121352774
2635,154029.42575101295
2636,172956.2733018545
2637,189436.86978519108
2638,258320.423533588
2639,183867.14162006427
2640,151812.9816863635
2641,105827.79813460947
2642,188737.44948412868
2643,102713.49807672099
2644,121149.64266345205
2645,107439.25623113895
2646,95820.77363625656
2647,102071.96160835531
2648,143292.82234906187
2649,152743.21491662425
2650,135862.47732076142
2651,141824.555239791
2652,410790.2416340028
2653,251735.77141945594
2654,253988.32867747406
2655,409700.0402736891
2656,316553.7272915944
2657,346932.20620003704
2658,305891.13774327416
2659,311649.19594201795
2660,361064.67747350456
2661,368731.06963843165
2662,372490.0783739181
2663,282360.16538227256
2664,278983.94484776206
2665,332723.37818564975
2666,283878.3270762187
2667,168516.78634866807
2668,179208.04072972137
2669,182243.50322336363
2670,268617.9430898207
2671,184828.63091323085
2672,192980.00299877225
2673,200909.1915020938
2674,196948.57465520536
2675,174359.341683344
2676,191124.50317087385
2677,197116.8900601117
2678,242962.5383564581
2679,274768.764167101
2680,282594.0172074274
2681,411379.09798019286
2682,320459.1908860388
2683,567930.4797239474
2684,325009.5121804677
2685,328064.66698225314
2686,255008.92559889762
2687,321661.8746101215
2688,215191.66437738237
2689,209860.38698812973
2690,450608.14734494156
2691,192060.20409741678
2692,136748.81607096226
2693,195832.5012749498
2694,134278.06510580704
2695,190663.97930759843
2696,183771.63522440815
2697,185934.2972628377
2698,195168.64536772066
2699,173879.2893624389
2700,159335.11984418944
2701,140763.38943874225
2702,109248.577918099
2703,117636.52763190272
2704,143188.35871819127
2705,118603.44940925819
2706,108269.05411096878
2707,120016.47353560504
2708,135295.94614340298
2709,106686.57534126382
2710,129954.40901697308
2711,303957.1298919972
2712,398285.30424250587
2713,170684.75742829582
2714,147874.31343649238
2715,171378.3294377819
2716,140800.51905554213
2717,192183.54188955887
2718,222920.56009024888
2719,154899.2920260178
2720,173120.7485016632
2721,133729.9067941272
2722,157210.2449128373
2723,138806.7718802839
2724,128479.82698609924
2725,129347.402050323
2726,151109.7748242084
2727,177324.84678120987
2728,177121.4669517068
2729,152022.36457706153
2730,146760.10563436395
2731,129264.82573950541
2732,132881.2519843257
2733,157354.6973543712
2734,146244.25525225222
2735,135836.36776853993
2736,141028.4171962478
